,commodity,cty_code,dist_unlade,port_unlade,year,month,gen_val_mo,air_val_mo,air_swt_mo,ves_val_mo,ves_swt_mo,cnt_val_mo,cnt_swt_mo,gen_val_yr,air_val_yr,air_swt_yr,ves_val_yr,ves_swt_yr,cnt_val_yr,cnt_swt_yr,port_full,distance,co2
979411,852862,5520,27,04,2025,12,134536,0,0,134536,3634,0,0,134536,0,0,134536,3634,0,0,2704,13525.16778851572,344053218.2042629
979412,852862,5520,27,20,2025,12,101775,101775,20454,0,0,0,0,564026,564026,28704,0,0,0,0,2720,13649.503770732692,0.0
979413,852862,5520,31,26,2025,12,0,0,0,0,0,0,0,264287,264287,597,0,0,0,0,3126,10724.696151363942,0.0
979414,852862,5520,32,05,2025,12,114084,114084,2412,0,0,0,0,170271,170271,3599,0,0,0,0,3205,10799.953588542123,0.0
979416,852862,5520,52,01,2025,12,0,0,0,0,0,0,0,15840,0,0,15840,114,15840,114,5201,21231.81236872519,0.0
979439,852862,5700,04,17,2025,12,0,0,0,0,0,0,0,17400,17400,123,0,0,0,0,0417,22729.34464531671,0.0
979440,852862,5700,07,12,2025,12,38568,0,0,0,0,0,0,160667,0,0,0,0,0,0,0712,19710.165752657576,0.0
979441,852862,5700,09,01,2025,12,0,0,0,0,0,0,0,231354,0,0,0,0,0,0,0901,20018.982638531088,0.0
979442,852862,5700,10,01,2025,12,43344,0,0,43344,330,43344,330,43344,0,0,43344,330,43344,330,1001,19776.513077949607,26104997.26289348
979443,852862,5700,10,03,2025,12,50505,0,0,50505,548,38400,399,10232592,273390,940,9959202,120269,9947097,120120,1003,19777.210656566334,43351645.759193406
979444,852862,5700,10,12,2025,12,4000,4000,150,0,0,0,0,1052538,1052538,8184,0,0,0,0,1012,19771.475786102517,0.0
979445,852862,5700,11,01,2025,12,18766,18766,43,0,0,0,0,30663,30663,70,0,0,0,0,1101,19710.165752657576,0.0
979446,852862,5700,11,08,2025,12,0,0,0,0,0,0,0,41969,41969,214,0,0,0,0,1108,19710.165752657576,0.0
979447,852862,5700,15,12,2025,12,0,0,0,0,0,0,0,332493,332493,1030,0,0,0,0,1512,19085.631985613796,0.0
979448,852862,5700,17,03,2025,12,12571,0,0,12571,270,0,0,18482,0,0,18482,1255,5911,985,1703,19022.34637113229,20544134.080822874
979449,852862,5700,17,04,2025,12,320848,320848,1875,0,0,0,0,734833,713833,3997,0,0,0,0,1704,19022.34637113229,0.0
979450,852862,5700,18,08,2025,12,0,0,0,0,0,0,0,10466,10466,121,0,0,0,0,1808,18642.34439180155,0.0
979451,852862,5700,20,02,2025,12,102041,102041,273,0,0,0,0,1585259,1585259,4115,0,0,0,0,2002,18653.835136477017,0.0
979452,852862,5700,23,04,2025,12,0,0,0,0,0,0,0,173607,0,0,0,0,0,0,2304,18876.709138770486,0.0
979453,852862,5700,23,05,2025,12,66426,0,0,0,0,0,0,775707,0,0,0,0,0,0,2305,18904.702597383482,0.0
979454,852862,5700,27,04,2025,12,6294100,0,0,6294100,124236,6211810,123308,78897052,0,0,78897052,1517176,77161363,1501344,2704,10674.961095071822,5304857866.429371
979455,852862,5700,27,09,2025,12,0,0,0,0,0,0,0,3321850,0,0,3321850,114564,3238808,112609,2709,10674.961095071822,0.0
979456,852862,5700,27,20,2025,12,144850,144850,940,0,0,0,0,8021220,8021220,115437,0,0,0,0,2720,10799.297077288793,0.0
979457,852862,5700,27,22,2025,12,0,0,0,0,0,0,0,68376,68376,435,0,0,0,0,2722,10674.961095071822,0.0
979458,852862,5700,28,01,2025,12,207562,207562,1594,0,0,0,0,3267833,3267833,24646,0,0,0,0,2801,10028.77593686844,0.0
979459,852862,5700,28,09,2025,12,2499,0,0,2499,2245,2499,2245,14493,0,0,14493,2722,14493,2722,2809,10028.77593686844,90058407.91307859
979460,852862,5700,28,11,2025,12,140986,0,0,140986,4867,140986,4867,9622550,0,0,9622550,99284,9622550,99284,2811,10046.74200897614,195589973.43074748
979461,852862,5700,30,01,2025,12,5026,0,0,5026,186,5026,186,77136,0,0,77136,10392,77136,10392,3001,9526.354065239659,7087607.424538306
979462,852862,5700,30,04,2025,12,11689,0,0,0,0,0,0,387035,0,0,0,0,0,0,3004,9411.309858073151,0.0
979463,852862,5700,30,29,2025,12,0,0,0,0,0,0,0,18430,18430,276,0,0,0,0,3029,9561.769581602828,0.0
979464,852862,5700,31,26,2025,12,166570,166570,378,0,0,0,0,2330328,2330328,5643,0,0,0,0,3126,7874.489457920036,0.0
979465,852862,5700,32,05,2025,12,0,0,0,0,0,0,0,37720,37720,4246,0,0,0,0,3205,8465.865541544441,0.0
979466,852862,5700,32,79,2025,12,0,0,0,0,0,0,0,3498,3498,20,0,0,0,0,3279,8121.922500283982,0.0
979467,852862,5700,34,01,2025,12,0,0,0,0,0,0,0,11528,0,0,0,0,0,0,3401,24260.13495072433,0.0
979468,852862,5700,35,01,2025,12,0,0,0,0,0,0,0,16171,16171,114,0,0,0,0,3501,24380.013492499736,0.0
979469,852862,5700,38,01,2025,12,0,0,0,0,0,0,0,80151,8031,39,0,0,0,0,3801,24380.013492499736,0.0
979470,852862,5700,38,02,2025,12,0,0,0,0,0,0,0,98617,0,0,0,0,0,0,3802,24274.914900709464,0.0
979471,852862,5700,38,07,2025,12,0,0,0,0,0,0,0,18836,18836,93,0,0,0,0,3807,24274.914900709464,0.0
979474,852862,5700,41,02,2025,12,0,0,0,0,0,0,0,818014,818014,4162,0,0,0,0,4102,23187.632568251815,0.0
979475,852862,5700,41,10,2025,12,0,0,0,0,0,0,0,39082,39082,101,0,0,0,0,4110,23008.511291281877,0.0
979476,852862,5700,41,15,2025,12,0,0,0,0,0,0,0,17716,17716,107,0,0,0,0,4115,23008.511291281877,0.0
979477,852862,5700,52,01,2025,12,0,0,0,0,0,0,0,175367,0,0,175367,2394,107362,824,5201,18401.999381665668,0.0
979479,852862,5700,53,09,2025,12,0,0,0,0,0,0,0,70640,70640,1245,0,0,0,0,5309,18890.7858055673,0.0
979480,852862,5700,54,01,2025,12,17602,17602,130,0,0,0,0,634356,634356,2798,0,0,0,0,5401,18966.064901479585,0.0
979481,852862,5700,55,01,2025,12,0,0,0,0,0,0,0,720364,720364,3406,0,0,0,0,5501,18898.407561822307,0.0
979482,852862,5800,13,03,2025,12,0,0,0,0,0,0,0,8500,0,0,8500,217,8500,217,1303,18794.971516603866,0.0
979483,852862,5800,17,03,2025,12,0,0,0,0,0,0,0,46349,0,0,46349,1460,46349,1460,1703,18153.60222059694,0.0
979484,852862,5800,19,01,2025,12,0,0,0,0,0,0,0,45526,0,0,45526,1612,45526,1612,1901,17775.952028900057,0.0
979485,852862,5800,23,05,2025,12,40188,0,0,0,0,0,0,71711,0,0,0,0,0,0,2305,18035.958446848126,0.0
979486,852862,5800,27,04,2025,12,0,0,0,0,0,0,0,5178,0,0,5178,291,5178,291,2704,9806.216944536469,0.0
979487,852862,5800,27,09,2025,12,0,0,0,0,0,0,0,8142,0,0,8142,125,8142,125,2709,9806.216944536469,0.0
979488,852862,5800,27,20,2025,12,3000,3000,79,0,0,0,0,3000,3000,79,0,0,0,0,2720,9930.55292675344,0.0
979489,852862,5800,31,26,2025,12,0,0,0,0,0,0,0,3320,3320,12,0,0,0,0,3126,7005.745307384682,0.0
979636,852869,5520,10,03,2025,12,0,0,0,0,0,0,0,86715,0,0,86715,30919,86715,30919,1003,20027.00655439514,0.0
979637,852869,5520,20,02,2025,12,0,0,0,0,0,0,0,121483,121483,858,0,0,0,0,2002,21504.0418299209,0.0
979638,852869,5520,27,04,2025,12,2599615,0,0,2599615,18808,2599615,18808,2629015,0,0,2629015,26163,2629015,26163,2704,13525.16778851572,1780669490.3648257
979639,852869,5520,31,26,2025,12,3794637,3794637,19835,0,0,0,0,41588975,41588975,231823,0,0,0,0,3126,10724.696151363942,0.0
979640,852869,5520,34,03,2025,12,4252,0,0,0,0,0,0,4252,0,0,0,0,0,0,3403,22259.71382972218,0.0
979652,852869,5700,04,01,2025,12,0,0,0,0,0,0,0,9174,0,0,9174,1639,9174,1639,0401,22786.719112209877,0.0
979653,852869,5700,07,08,2025,12,0,0,0,0,0,0,0,27450,0,0,0,0,0,0,0708,19710.165752657576,0.0
979654,852869,5700,07,12,2025,12,0,0,0,0,0,0,0,2080,0,0,0,0,0,0,0712,19710.165752657576,0.0
979655,852869,5700,09,01,2025,12,0,0,0,0,0,0,0,69820,0,0,0,0,0,0,0901,20018.982638531088,0.0
979656,852869,5700,10,01,2025,12,0,0,0,0,0,0,0,2518,0,0,2518,125,0,0,1001,19776.513077949607,0.0
979657,852869,5700,10,03,2025,12,23621,0,0,23621,12948,23621,12948,379284,0,0,379284,154640,379284,154640,1003,19777.210656566334,1024301294.3248836
979658,852869,5700,10,12,2025,12,0,0,0,0,0,0,0,78034,78034,1394,0,0,0,0,1012,19771.475786102517,0.0
979659,852869,5700,11,01,2025,12,0,0,0,0,0,0,0,4652,4652,24,0,0,0,0,1101,19710.165752657576,0.0
979660,852869,5700,13,03,2025,12,0,0,0,0,0,0,0,50577,0,0,50577,11621,50577,11621,1303,19663.71566713922,0.0
979661,852869,5700,17,03,2025,12,7961,0,0,7961,913,7961,913,356663,0,0,356663,25231,314183,24323,1703,19022.34637113229,69469608.94737513
979662,852869,5700,17,04,2025,12,0,0,0,0,0,0,0,133200,133200,840,0,0,0,0,1704,19022.34637113229,0.0
979663,852869,5700,17,91,2025,12,0,0,0,0,0,0,0,28094,28094,229,0,0,0,0,1791,19022.34637113229,0.0
979664,852869,5700,20,02,2025,12,0,0,0,0,0,0,0,84122,84122,454,0,0,0,0,2002,18653.835136477017,0.0
979665,852869,5700,23,01,2025,12,0,0,0,0,0,0,0,106591,0,0,0,0,0,0,2301,18966.064901479585,0.0
979666,852869,5700,23,05,2025,12,0,0,0,0,0,0,0,4552,0,0,0,0,0,0,2305,18904.702597383482,0.0
979667,852869,5700,27,04,2025,12,166894,0,0,166894,29059,40144,28027,12013874,0,0,12013874,643624,11081211,637288,2704,10674.961095071822,1240814777.8467681
979668,852869,5700,27,09,2025,12,0,0,0,0,0,0,0,877524,0,0,877524,119158,546396,115944,2709,10674.961095071822,0.0
979669,852869,5700,27,20,2025,12,515219,515219,3058,0,0,0,0,3739873,3739873,28414,0,0,0,0,2720,10799.297077288793,0.0
979670,852869,5700,27,22,2025,12,193500,193500,1893,0,0,0,0,193500,193500,1893,0,0,0,0,2722,10674.961095071822,0.0
979671,852869,5700,28,01,2025,12,0,0,0,0,0,0,0,340502,340502,2509,0,0,0,0,2801,10028.77593686844,0.0
979672,852869,5700,30,01,2025,12,0,0,0,0,0,0,0,757980,0,0,757980,32337,757980,32337,3001,9526.354065239659,0.0
979673,852869,5700,30,02,2025,12,151360,0,0,151360,11360,151360,11360,319540,0,0,319540,31720,319540,31720,3002,9561.769581602828,434486809.78803253
979674,852869,5700,30,04,2025,12,0,0,0,0,0,0,0,124526,0,0,0,0,0,0,3004,9411.309858073151,0.0
979675,852869,5700,30,29,2025,12,0,0,0,0,0,0,0,18500,18500,146,0,0,0,0,3029,9561.769581602828,0.0
979676,852869,5700,31,26,2025,12,467764,467764,2449,0,0,0,0,1318444,1318444,6676,0,0,0,0,3126,7874.489457920036,0.0
979677,852869,5700,32,79,2025,12,0,0,0,0,0,0,0,31773,31773,1414,0,0,0,0,3279,8121.922500283982,0.0
979678,852869,5700,38,01,2025,12,0,0,0,0,0,0,0,548443,0,0,0,0,0,0,3801,24380.013492499736,0.0
979679,852869,5700,38,02,2025,12,0,0,0,0,0,0,0,372463,0,0,0,0,0,0,3802,24274.914900709464,0.0
979682,852869,5700,41,02,2025,12,0,0,0,0,0,0,0,114902,114902,1505,0,0,0,0,4102,23187.632568251815,0.0
979683,852869,5700,49,09,2025,12,0,0,0,0,0,0,0,2002,0,0,2002,10571,0,0,4909,17976.190706469046,0.0
979684,852869,5700,51,01,2025,12,0,0,0,0,0,0,0,19820,0,0,19820,154,0,0,5101,18380.870730462622,0.0
979685,852869,5700,52,01,2025,12,15605,0,0,15605,108,0,0,512632,0,0,512632,9595,424549,8999,5201,18401.999381665668,7949663.732879569
979687,852869,5700,53,01,2025,12,0,0,0,0,0,0,0,45497,0,0,45497,24941,45497,24941,5301,18890.7858055673,0.0
979688,852869,5700,54,01,2025,12,0,0,0,0,0,0,0,70510,70510,1362,0,0,0,0,5401,18966.064901479585,0.0
979689,852869,5700,55,01,2025,12,0,0,0,0,0,0,0,40740,40740,3405,0,0,0,0,5501,18898.407561822307,0.0
979690,852869,5800,27,04,2025,12,0,0,0,0,0,0,0,252841,0,0,252841,4121,252841,4121,2704,9806.216944536469,0.0
979691,852869,5800,27,09,2025,12,134137,0,0,134137,887,52803,396,595424,0,0,595424,7137,514090,6646,2709,9806.216944536469,39141514.93411732
979692,852869,5800,27,20,2025,12,275431,275431,1639,0,0,0,0,1187079,1187079,8172,0,0,0,0,2720,9930.55292675344,0.0
979693,852869,5800,30,29,2025,12,0,0,0,0,0,0,0,6400,6400,37,0,0,0,0,3029,8693.025431067475,0.0
979694,852869,5800,31,26,2025,12,0,0,0,0,0,0,0,32939,32939,148,0,0,0,0,3126,7005.745307384682,0.0
979695,852869,5800,33,03,2025,12,0,0,0,0,0,0,0,13200,13200,83,0,0,0,0,3303,2986.917170383968,0.0
979696,852869,5800,34,01,2025,12,0,0,0,0,0,0,0,4740,0,0,0,0,0,0,3401,23391.390800188976,0.0
979699,852869,5800,55,01,2025,12,0,0,0,0,0,0,0,2925,2925,11,0,0,0,0,5501,18029.66341128695,0.0
979793,852871,5520,14,01,2025,12,0,0,0,0,0,0,0,81652,0,0,81652,2037,81652,2037,1401,20353.93379194727,0.0
979794,852871,5520,16,01,2025,12,0,0,0,0,0,0,0,272573,0,0,272573,3130,272573,3130,1601,20856.23784850532,0.0
979795,852871,5520,17,03,2025,12,0,0,0,0,0,0,0,885576,0,0,885576,5761,885576,5761,1703,20949.03024427143,0.0
979796,852871,5520,17,91,2025,12,0,0,0,0,0,0,0,106025,106025,400,0,0,0,0,1791,20949.03024427143,0.0
979797,852871,5520,19,01,2025,12,0,0,0,0,0,0,0,103993,0,0,103993,547,103993,547,1901,21494.9028728793,0.0
979798,852871,5520,20,02,2025,12,0,0,0,0,0,0,0,12656,12656,91,0,0,0,0,2002,21504.0418299209,0.0
979799,852871,5520,20,06,2025,12,0,0,0,0,0,0,0,91283,91283,879,0,0,0,0,2006,21503.83783009045,0.0
979800,852871,5520,23,05,2025,12,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,2305,21754.909290827367,0.0
979801,852871,5520,27,04,2025,12,0,0,0,0,0,0,0,4254431,0,0,4254431,38938,4254431,38938,2704,13525.16778851572,0.0
979802,852871,5520,27,09,2025,12,0,0,0,0,0,0,0,24543,0,0,24543,711,24543,711,2709,13525.16778851572,0.0
979803,852871,5520,27,20,2025,12,218415,218415,2223,0,0,0,0,1612032,1612032,19909,0,0,0,0,2720,13649.503770732692,0.0
979804,852871,5520,28,01,2025,12,1097791,1097791,15834,0,0,0,0,3485854,3485854,40559,0,0,0,0,2801,12878.98263031234,0.0
979805,852871,5520,28,11,2025,12,1162683,0,0,1162683,10986,1162683,10986,8122927,0,0,8122927,91716,8122927,91716,2811,12896.948702420039,991801149.1135058
979806,852871,5520,31,26,2025,12,0,0,0,0,0,0,0,66803,66803,462,0,0,0,0,3126,10724.696151363942,0.0
979809,852871,5520,53,01,2025,12,0,0,0,0,0,0,0,187521,0,0,187521,988,187521,988,5301,21740.992499011183,0.0
979810,852871,5520,55,01,2025,12,0,0,0,0,0,0,0,1070288,1070288,3932,0,0,0,0,5501,21748.61425526619,0.0
979823,852871,5700,04,17,2025,12,0,0,0,0,0,0,0,9000,9000,137,0,0,0,0,0417,22729.34464531671,0.0
979824,852871,5700,07,12,2025,12,0,0,0,0,0,0,0,24708,0,0,0,0,0,0,0712,19710.165752657576,0.0
979825,852871,5700,09,01,2025,12,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0901,20018.982638531088,0.0
979826,852871,5700,10,03,2025,12,0,0,0,0,0,0,0,364163,9765,129,354398,16941,354398,16941,1003,19777.210656566334,0.0
979827,852871,5700,10,12,2025,12,11526,11526,385,0,0,0,0,148354,148354,8229,0,0,0,0,1012,19771.475786102517,0.0
979828,852871,5700,14,01,2025,12,0,0,0,0,0,0,0,155256,0,0,155256,3374,155256,3374,1401,19428.595003866565,0.0
979829,852871,5700,17,03,2025,12,0,0,0,0,0,0,0,4800,0,0,4800,339,0,0,1703,19022.34637113229,0.0
979830,852871,5700,17,04,2025,12,0,0,0,0,0,0,0,15752,15752,101,0,0,0,0,1704,19022.34637113229,0.0
979831,852871,5700,17,91,2025,12,3234,3234,4,0,0,0,0,24714,24714,20,0,0,0,0,1791,19022.34637113229,0.0
979832,852871,5700,20,02,2025,12,0,0,0,0,0,0,0,14540,14540,123,0,0,0,0,2002,18653.835136477017,0.0
979833,852871,5700,23,01,2025,12,0,0,0,0,0,0,0,3102,0,0,0,0,0,0,2301,18966.064901479585,0.0
979834,852871,5700,23,04,2025,12,0,0,0,0,0,0,0,156347,0,0,0,0,0,0,2304,18876.709138770486,0.0
979835,852871,5700,23,05,2025,12,0,0,0,0,0,0,0,58134,0,0,0,0,0,0,2305,18904.702597383482,0.0
979836,852871,5700,26,04,2025,12,0,0,0,0,0,0,0,3824,0,0,0,0,0,0,2604,10799.297077288793,0.0
979837,852871,5700,27,04,2025,12,405081,0,0,405081,5112,405081,5112,4529065,0,0,4529065,240609,4529065,240609,2704,10674.961095071822,218281604.4720286
979838,852871,5700,27,09,2025,12,114982,0,0,114982,8181,114982,8181,7089125,0,0,7089125,67366,7089125,67366,2709,10674.961095071822,349327426.8751303
979839,852871,5700,27,20,2025,12,15987,15987,49,0,0,0,0,261256,261256,4271,0,0,0,0,2720,10799.297077288793,0.0
979840,852871,5700,27,21,2025,12,0,0,0,0,0,0,0,3168,3168,2499,0,0,0,0,2721,10674.961095071822,0.0
979841,852871,5700,28,01,2025,12,2267,2267,1743,0,0,0,0,5127,5127,1755,0,0,0,0,2801,10028.77593686844,0.0
979842,852871,5700,28,11,2025,12,615888,0,0,615888,10374,615888,10374,2463552,0,0,2463552,34365,2463552,34365,2811,10046.74200897614,416899606.4044739
979843,852871,5700,31,26,2025,12,2400,2400,13,0,0,0,0,90457,90457,563,0,0,0,0,3126,7874.489457920036,0.0
979844,852871,5700,32,05,2025,12,0,0,0,0,0,0,0,5505,5505,1,0,0,0,0,3205,8465.865541544441,0.0
979845,852871,5700,32,79,2025,12,0,0,0,0,0,0,0,23810,23810,64,0,0,0,0,3279,8121.922500283982,0.0
979846,852871,5700,38,01,2025,12,0,0,0,0,0,0,0,10900,0,0,0,0,0,0,3801,24380.013492499736,0.0
979847,852871,5700,38,02,2025,12,0,0,0,0,0,0,0,12341,0,0,0,0,0,0,3802,24274.914900709464,0.0
979850,852871,5700,41,02,2025,12,0,0,0,0,0,0,0,1605220,1605220,9122,0,0,0,0,4102,23187.632568251815,0.0
979851,852871,5700,49,09,2025,12,0,0,0,0,0,0,0,14852,0,0,14852,2096,14852,2096,4909,17976.190706469046,0.0
979852,852871,5700,49,13,2025,12,25139,25139,514,0,0,0,0,25139,25139,514,0,0,0,0,4913,17846.33674807397,0.0
979853,852871,5700,51,01,2025,12,0,0,0,0,0,0,0,39713,0,0,39713,10609,0,0,5101,18380.870730462622,0.0
979854,852871,5700,52,01,2025,12,0,0,0,0,0,0,0,705728,0,0,705728,7025,705728,7025,5201,18401.999381665668,0.0
979856,852871,5700,53,01,2025,12,0,0,0,0,0,0,0,1245902,0,0,1245902,11660,1245902,11660,5301,18890.7858055673,0.0
979857,852871,5700,53,09,2025,12,0,0,0,0,0,0,0,2453,2453,2,0,0,0,0,5309,18890.7858055673,0.0
979858,852871,5700,55,01,2025,12,19339,19339,2452,0,0,0,0,907359,907359,16450,0,0,0,0,5501,18898.407561822307,0.0
979859,852871,5800,17,04,2025,12,5968,5968,68,0,0,0,0,5968,5968,68,0,0,0,0,1704,18153.60222059694,0.0
979860,852871,5800,27,04,2025,12,0,0,0,0,0,0,0,3088548,0,0,3088548,94116,3088548,94116,2704,9806.216944536469,0.0
979861,852871,5800,27,09,2025,12,760774,0,0,760774,31380,760774,31380,8592632,0,0,8592632,289176,8592632,289176,2709,9806.216944536469,1384735894.7379947
979862,852871,5800,27,20,2025,12,0,0,0,0,0,0,0,32166,32166,278,0,0,0,0,2720,9930.55292675344,0.0
979863,852871,5800,28,01,2025,12,0,0,0,0,0,0,0,6438,6438,13,0,0,0,0,2801,9160.031786333087,0.0
979864,852871,5800,31,26,2025,12,0,0,0,0,0,0,0,112888,112888,599,0,0,0,0,3126,7005.745307384682,0.0
979865,852871,5800,41,02,2025,12,0,0,0,0,0,0,0,2866,2866,16,0,0,0,0,4102,22318.888417716462,0.0
979866,852871,5800,53,01,2025,12,0,0,0,0,0,0,0,933404,0,0,933404,27861,933404,27861,5301,18022.041655031942,0.0
979867,852871,5800,55,01,2025,12,0,0,0,0,0,0,0,2637,2637,348,0,0,0,0,5501,18029.66341128695,0.0
979989,852872,5330,10,12,2025,12,0,0,0,0,0,0,0,21986,21986,527,0,0,0,0,1012,15121.962932715096,0.0
979990,852872,5330,28,01,2025,12,0,0,0,0,0,0,0,2555,2555,38,0,0,0,0,2801,19041.081302602433,0.0
980002,852872,5520,04,01,2025,12,0,0,0,0,0,0,0,802497,0,0,802497,56653,802497,56653,0401,20786.297991207724,0.0
980003,852872,5520,09,01,2025,12,0,0,0,0,0,0,0,8207,0,0,0,0,0,0,0901,19802.210945097537,0.0
980004,852872,5520,10,03,2025,12,0,0,0,0,0,0,0,6080706,0,0,6080706,434145,6080706,434145,1003,20027.00655439514,0.0
980005,852872,5520,10,12,2025,12,0,0,0,0,0,0,0,37601,37601,687,0,0,0,0,1012,20021.27168393132,0.0
980006,852872,5520,14,01,2025,12,3252870,0,0,3252870,215264,3252870,215264,54844743,0,0,54844743,3828155,54844743,3828155,1401,20353.93379194727,30670284426.528164
980007,852872,5520,16,01,2025,12,881377,0,0,881377,118083,881377,118083,38001037,0,0,38001037,4065032,38001037,4065032,1601,20856.23784850532,17239369937.055374
980008,852872,5520,17,03,2025,12,0,0,0,0,0,0,0,52174643,0,0,52174643,4467510,52174643,4467510,1703,20949.03024427143,0.0
980009,852872,5520,17,04,2025,12,0,0,0,0,0,0,0,5913,5913,191,0,0,0,0,1704,20949.03024427143,0.0
980010,852872,5520,18,03,2025,12,0,0,0,0,0,0,0,1143190,0,0,1143190,81221,1143190,81221,1803,21171.556766823203,0.0
980011,852872,5520,19,01,2025,12,0,0,0,0,0,0,0,11687528,0,0,11687528,754198,11687528,754198,1901,21494.9028728793,0.0
980012,852872,5520,25,06,2025,12,0,0,0,0,0,0,0,1868468,0,0,0,0,0,0,2506,15911.817888620311,0.0
980013,852872,5520,27,04,2025,12,44535087,0,0,44535087,3388034,44535087,3388034,1007388901,0,0,1007388901,84372674,1005681339,84234259,2704,13525.16778851572,320766098262.3725
980014,852872,5520,27,09,2025,12,3058624,0,0,3058624,377053,3058624,377053,153567509,0,0,153567509,15932306,153567509,15932306,2709,13525.16778851572,35697935631.142525
980015,852872,5520,28,01,2025,12,0,0,0,0,0,0,0,28187,28187,1322,0,0,0,0,2801,12878.98263031234,0.0
980016,852872,5520,28,11,2025,12,0,0,0,0,0,0,0,768371,0,0,768371,26100,768371,26100,2811,12896.948702420039,0.0
980017,852872,5520,30,01,2025,12,325872,0,0,325872,23827,325872,23827,11959751,0,0,11959751,861766,11959751,861766,3001,12376.560758683558,2064274192.380072
980018,852872,5520,30,02,2025,12,0,0,0,0,0,0,0,19084065,0,0,19084065,1776607,19084065,1776607,3002,12411.976275046727,0.0
980019,852872,5520,31,26,2025,12,0,0,0,0,0,0,0,91000,91000,182,0,0,0,0,3126,10724.696151363942,0.0
980020,852872,5520,38,02,2025,12,0,0,0,0,0,0,0,2165,0,0,0,0,0,0,3802,22274.493779707314,0.0
980023,852872,5520,49,09,2025,12,0,0,0,0,0,0,0,83385,0,0,83385,6309,83385,6309,4909,20389.989128037603,0.0
980024,852872,5520,52,01,2025,12,0,0,0,0,0,0,0,2880,0,0,2880,107,2880,107,5201,21231.81236872519,0.0
980025,852872,5520,53,01,2025,12,9105082,0,0,9105082,774108,9105082,774108,109539547,0,0,109539547,8833171,109539547,8833171,5301,21740.992499011183,117809133549.97185
980026,852872,5520,53,09,2025,12,0,0,0,0,0,0,0,26536,26536,279,0,0,0,0,5309,21740.992499011183,0.0
980047,852872,5700,04,01,2025,12,0,0,0,0,0,0,0,162328,0,0,162328,12069,162328,12069,0401,22786.719112209877,0.0
980048,852872,5700,07,12,2025,12,0,0,0,0,0,0,0,4113,0,0,0,0,0,0,0712,19710.165752657576,0.0
980049,852872,5700,09,01,2025,12,3259,0,0,0,0,0,0,16629,0,0,0,0,0,0,0901,20018.982638531088,0.0
980050,852872,5700,10,03,2025,12,16000,0,0,16000,1433,16000,1433,1392860,4568,24,1388292,132058,1381201,131818,1003,19777.210656566334,113362971.48343822
980051,852872,5700,10,12,2025,12,0,0,0,0,0,0,0,473590,473590,12211,0,0,0,0,1012,19771.475786102517,0.0
980052,852872,5700,11,08,2025,12,0,0,0,0,0,0,0,2500,2500,161,0,0,0,0,1108,19710.165752657576,0.0
980053,852872,5700,14,01,2025,12,0,0,0,0,0,0,0,329398,0,0,329398,15404,329398,15404,1401,19428.595003866565,0.0
980054,852872,5700,16,01,2025,12,0,0,0,0,0,0,0,302978,0,0,302978,4536,302978,4536,1601,19013.219662419055,0.0
980055,852872,5700,17,03,2025,12,0,0,0,0,0,0,0,3553608,0,0,3553608,405517,3553608,405517,1703,19022.34637113229,0.0
980056,852872,5700,17,04,2025,12,0,0,0,0,0,0,0,53251,53251,2535,0,0,0,0,1704,19022.34637113229,0.0
980057,852872,5700,17,91,2025,12,0,0,0,0,0,0,0,6486,6486,209,0,0,0,0,1791,19022.34637113229,0.0
980058,852872,5700,20,02,2025,12,0,0,0,0,0,0,0,38306,38306,576,0,0,0,0,2002,18653.835136477017,0.0
980059,852872,5700,23,04,2025,12,0,0,0,0,0,0,0,4889,0,0,0,0,0,0,2304,18876.709138770486,0.0
980060,852872,5700,23,05,2025,12,6148,0,0,0,0,0,0,16330,0,0,0,0,0,0,2305,18904.702597383482,0.0
980061,852872,5700,25,06,2025,12,0,0,0,0,0,0,0,198116,0,0,0,0,0,0,2506,13061.611195176409,0.0
980062,852872,5700,26,04,2025,12,0,0,0,0,0,0,0,2619,0,0,0,0,0,0,2604,10799.297077288793,0.0
980063,852872,5700,27,04,2025,12,513296,0,0,513296,34841,513296,34841,109323193,0,0,109323193,9170301,109188803,9162704,2704,10674.961095071822,1487705278.0535893
980064,852872,5700,27,09,2025,12,65722,0,0,65722,4799,65722,4799,26299412,0,0,26299412,1897339,26299412,1897339,2709,10674.961095071822,204916553.18099868
980065,852872,5700,27,20,2025,12,27015,27015,1603,0,0,0,0,410589,410589,17544,0,0,0,0,2720,10799.297077288793,0.0
980066,852872,5700,28,01,2025,12,10386,10386,1734,0,0,0,0,243792,243792,15890,0,0,0,0,2801,10028.77593686844,0.0
980067,852872,5700,28,09,2025,12,0,0,0,0,0,0,0,11597,0,0,11597,61,11597,61,2809,10028.77593686844,0.0
980068,852872,5700,28,11,2025,12,0,0,0,0,0,0,0,583086,0,0,583086,18533,583086,18533,2811,10046.74200897614,0.0
980069,852872,5700,30,01,2025,12,0,0,0,0,0,0,0,304320,0,0,304320,25990,304320,25990,3001,9526.354065239659,0.0
980070,852872,5700,30,02,2025,12,0,0,0,0,0,0,0,4741350,0,0,4741350,326033,4227628,304289,3002,9561.769581602828,0.0
